1283,2118644,39
1259,2119344,43
855,2119519,269
1064,2119635,114
1104,2119727,96
477,2120128,1428
563,2120413,876
488,2120953,1342
521,2120954,1086
530,2121004,1034
376,2121172,2643
1021,2121243,140
416,2121326,2053
888,2121468,234
1492,2121596,2
1146,2121745,78
982,2121850,160
134,2121965,12109
393,2122269,2340
1201,2122501,61
709,2122743,468
661,2122744,572
1327,2122773,26
662,2122907,569
702,2123065,481
206,2123325,8446
843,2123328,285
596,2123609,734
902,2124191,221
1387,2124483,14
137,2124699,11901
49,2124706,24066
915,2124889,208
1154,2124912,77
1107,2124934,95
844,2125070,283
1158,2125286,76
745,2125437,405
615,2125883,697
1493,2125887,2
424,2125992,1944
962,2126186,177
170,2126355,10268
598,2126425,732
535,2126513,1020
1305,2126523,31
1468,2126585,4
657,2126872,583
1306,2126926,31
183,2126990,9508
278,2127087,4999
1313,2127421,30
140,2127633,11674
167,2127652,10353
612,2127679,701
476,2127978,1432
1181,2128231,68
958,2128254,180
171,2128709,10190
1076,2128799,108
1022,2128804,140
128,2128808,12851
396,2128849,2296
409,2128933,2086
1469,2128951,4
541,2129150,988
868,2129194,254
250,2129523,6248
672,2129677,555
597,2129681,733
1127,2129889,87
1494,2129923,2
293,2130142,4611
969,2130145,172
1338,2130473,24
920,2130608,206
390,2130615,2379
990,2130617,156
1131,2130631,84
1009,2130685,147
1339,2130968,24
314,2131314,4040
300,2131331,4286
771,2131441,369
1376,2131544,16
1353,2131628,20
1253,2131930,45
388,2131978,2407
246,2131994,6537
61,2132109,20781
986,2132110,157
510,2132160,1156
304,2132181,4192
72,2132203,19732
465,2132406,1522
794,2132828,340
628,2132851,649
201,2132867,8771
490,2132944,1331
983,2133019,160
542,2133408,979
518,2133516,1121
798,2133518,338
1445,2133685,8
67,2133990,19939
1495,2134248,2
680,2134283,535
853,2134336,270
605,2134425,717
1012,2134461,144
1166,2134563,73
24,2134775,35231
276,2134795,5024
308,2134821,4127
176,2134962,9840
1168,2134983,72
1039,2135100,130
929,2135102,201
1054,2135137,121
189,2135170,9154
1138,2135634,80
595,2135995,739
9,2136006,58885
700,2136021,488
420,2136090,2017
1328,2136214,26
921,2136220,206
74,2136315,19260
363,2136451,2742
275,2136696,5069
866,2136699,260
991,2136708,156
942,2136744,190
1470,2137048,4
100,2137132,15725
164,2137133,10504
8,2137186,60137
394,2137188,2337
736,2137298,415
327,2137449,3622
39,2137541,27282
543,2137657,977
1227,2138001,52
341,2138229,3290
768,2138323,372
446,2138682,1678
157,2138858,10945
815,2139653,320
1426,2139716,10
1040,2139741,130
547,2139785,968
804,2139794,327
1446,2140134,8
515,2140286,1132
1447,2140303,8
1329,2140333,26
643,2140408,612
1249,2140502,46
829,2140679,309
136,2140980,11979
583,2141000,788
1191,2141083,65
451,2141217,1639
791,2141470,346
1097,2141578,98
1388,2141717,14
1096,2141769,99
879,2141813,245
1427,2141920,10
103,2142019,15319
739,2142222,411
1065,2142246,114
760,2142296,382
713,2142462,465
727,2142481,434
692,2142482,500
239,2142486,6735
88,2142538,17187
729,2142802,425
581,2142901,800
153,2142923,11314
761,2143028,382
724,2143264,437
247,2143478,6513
719,2143609,452
537,2143715,1002
553,2143932,948
19,2144256,37879
114,2144281,13860
566,2144325,868
209,2144326,8367
625,2144483,658
365,2144655,2717
1291,2144766,36
675,2144772,542
318,2144971,3881
499,2145005,1248
1034,2145267,131
1228,2145367,52
1304,2145441,32
941,2145573,191
1344,2145649,22
649,2168803,606
40,2170748,26651
582,2170846,793
1023,2171013,140
1299,2171024,34
938,2171434,195
428,2171585,1916
63,2171586,20730
186,2171897,9318
927,2171938,203
1192,2171983,65
1389,2172056,14
1448,2172107,8
1175,2172216,70
933,2172547,196
346,2172610,3164
482,2172761,1378
1061,2172838,116
1058,2173021,120
632,2173040,636
1475,2173071,3
152,2173210,11331
575,2173262,818
503,2173300,1227
793,2173333,341
1139,2173364,80
1101,2173438,97
389,2173649,2399
1044,2173719,126
1244,2173736,47
353,2173766,2971
1354,2173782,20
495,2173921,1271
47,2174060,24354
842,2174195,288
1463,2174198,6
1229,2174544,52
770,2174772,371
10,2174871,55747
694,2174904,496
1399,2174905,13
1132,2175100,84
734,2175174,416
1363,2175224,18
350,2175505,2996
849,2175542,275
588,2175590,770
800,2175606,336
1412,2175660,12
330,2175711,3579
368,2175784,2693
903,2175860,220
302,2175878,4283
1355,2175897,20
1340,2175940,24
1356,2176021,20
243,2176054,6621
1147,2176068,78
548,2176096,967
334,2176116,3378
837,2176189,296
229,2176243,7126
1284,2176273,39
1250,2176348,46
819,2176355,316
1390,2176379,14
97,2176385,15901
