1405,1217819,140
1327,1224118,246
794,1231327,3062
147,1233516,31307
1389,1233703,155
270,1244723,18483
756,1247466,3688
1678,1248571,2
1299,1251204,314
390,1259861,12740
248,1267847,19888
13,1271321,103449
1280,1294772,343
1591,1299883,26
380,1301199,12962
511,1317137,8967
693,1319129,4611
110,1320170,39068
536,1321682,8089
141,1323047,32384
913,1325175,1877
233,1326344,21233
1631,1327372,13
206,1328819,23886
503,1329046,9189
1200,1338801,503
11,1342035,126906
279,1344475,18038
440,1344786,11016
1223,1350126,447
1679,1351573,2
703,1363055,4452
622,1367441,6067
1125,1369420,700
957,1369805,1523
641,1370083,5704
72,1379818,52288
1129,1382360,690
882,1385426,2102
1656,1385666,9
37,1390210,70300
1213,1393257,460
370,1405084,13487
74,1406307,51986
643,1408290,5658
1378,1416150,169
785,1416762,3232
1533,1419343,53
215,1419758,23311
378,1423677,13097
720,1424787,4126
836,1433177,2566
1315,1434418,267
1344,1437428,221
1519,1437765,60
1437,1440028,114
566,1446155,7244
1670,1451112,4
1645,1451906,10
670,1453511,5127
862,1454996,2337
541,1459338,7746
1258,1466469,382
1246,1468658,401
1268,1469003,363
1580,1469587,30
1273,1470110,356
481,1471280,9866
1543,1472156,50
300,1472448,16712
1415,1474935,130
1427,1475038,121
907,1478392,1937
95,1479932,42857
1084,1483240,844
1070,1485683,909
974,1486621,1404
1432,1498879,117
1548,1498913,46
1588,1501353,28
1409,1510598,134
1251,1513823,390
494,1515545,9478
1124,1516486,715
730,1519293,3980
490,1522246,9573
717,1525913,4163
34,1535952,72373
745,1543507,3808
61,1545062,56378
40,1546340,69479
1329,1548649,241
464,1549572,10325
389,1549959,12759
863,1550162,2297
473,1551180,10235
1075,1551553,886
412,1552780,11759
1228,1553074,423
1692,1553266,1
883,1553920,2098
287,1556649,17412
15,1563523,95815
1680,1563960,2
1342,1564217,221
1301,1564223,310
507,1564945,9040
935,1566017,1723
245,1566793,20512
524,1568957,8389
105,1571842,39902
1154,1573465,615
69,1573548,53969
923,1577013,1784
897,1577430,2005
208,1577451,23825
174,1578846,27612
922,1579889,1799
257,1580481,19256
1468,1580549,91
1449,1581345,103
852,1584104,2402
754,1586548,3701
406,1586763,11929
35,1587053,71658
1500,1588173,70
647,1589382,5558
448,1589949,10910
1238,1592344,412
1395,1592439,151
953,1592617,1544
336,1593827,14952
134,1594692,33716
90,1595726,43850
265,1598893,18781
1042,1598999,1015
1469,1600033,90
1362,1603303,196
1430,1608217,120
726,1608613,4045
375,1608799,13289
32,1609139,72875
1442,1610816,111
1505,1610973,66
283,1611365,17869
1302,1613388,309
1225,1613919,440
1346,1614522,218
1646,1615059,10
451,1615111,10705
295,1617970,17246
1532,1624952,54
1590,1625326,26
1531,1627158,54
1222,1628375,448
425,1628845,11541
1632,1629938,13
1604,1629978,21
959,1630138,1496
1592,1631678,26
712,1635695,4235
1138,1639534,666
1550,1641044,45
158,1643481,29235
1450,1645211,102
1108,1646350,771
980,1646529,1361
486,1646803,9750
1040,1650928,1017
18,1651308,89350
1198,1652831,511
305,1653036,16433
1316,1655503,264
946,1655794,1577
596,1657363,6653
1057,1657441,960
1266,1659003,368
988,1663439,1307
1143,1665557,642
663,1666646,5179
273,1666980,18245
877,1667957,2154
362,1667968,13806
718,1671571,4154
1369,1672154,183
505,1673222,9090
985,1674937,1340
1681,1677446,2
426,1678679,11540
963,1679379,1453
2,1682674,173451
592,1683698,6774
209,1684263,23656
996,1685021,1256
432,1691091,11417
103,1691132,40402
340,1696634,14735
1199,1697624,509
1524,1701431,58
898,1702006,2005
1247,1702291,395
1461,1702675,95
673,1703257,5071
1355,1706235,203
582,1707975,6934
1529,1709215,55
447,1714244,10910
1126,1715942,698
763,1715991,3563
351,1716245,14109
1682,1721648,2
539,1721928,7995
371,1723176,13448
1622,1726840,17
185,1727699,26384
1654,1731090,10
67,1731373,54226
263,1734443,18880
62,1736828,55760
1323,1740954,249
52,1745999,60119
