362,2088603,75
111,2090629,4111
18,2090745,21416
346,2092609,100
14,2094332,24293
360,2095097,77
244,2095168,597
226,2096765,872
347,2098997,98
291,2100821,261
423,2101531,14
276,2101846,381
33,2104050,16977
128,2111618,2993
462,2112530,4
159,2112721,1987
463,2112797,4
110,2112801,4124
161,2113964,1940
131,2114370,2891
208,2115128,1099
270,2115188,409
361,2119727,77
3,2121243,43812
380,2121326,45
186,2121468,1485
395,2121596,39
329,2121850,140
78,2122184,6822
144,2122743,2443
118,2122744,3446
325,2122757,154
36,2123065,16662
414,2123325,20
405,2123609,27
431,2124191,10
149,2124483,2350
231,2124889,803
196,2124912,1322
59,2124934,10609
356,2126523,84
440,2126585,9
82,2126872,6330
256,2126926,494
155,2127652,2089
112,2127978,3948
351,2128709,94
238,2128804,658
201,2128933,1202
222,2129194,910
130,2129677,2895
152,2130145,2195
268,2131331,420
31,2131544,17270
385,2131628,41
8,2132828,29965
180,2132851,1590
358,2132867,79
193,2133019,1384
219,2133036,924
432,2133518,10
309,2133990,210
394,2134428,40
141,2134563,2603
365,2134962,63
75,2135170,7368
194,2136214,1376
165,2136315,1874
122,2136699,3204
237,2136708,666
428,2137113,12
397,2137186,35
363,2137188,74
449,2137298,8
220,2137541,920
100,2138682,4603
267,2138858,430
386,2139654,41
142,2140134,2557
464,2140980,4
340,2141578,114
370,2141813,56
345,2142222,103
120,2142538,3207
10,2145649,28881
306,2170846,219
433,2170896,10
72,2171585,7446
304,2171938,221
357,2171983,80
352,2172056,94
43,2172838,15366
290,2173210,272
335,2173364,131
185,2174060,1523
233,2174102,760
303,2174163,224
465,2174772,4
320,2174871,170
105,2174905,4306
179,2175100,1610
341,2175878,110
318,2176379,172
127,2176591,3011
56,2176673,10823
350,2176880,95
409,2176985,24
373,2176997,51
173,2177105,1700
282,2177122,331
171,2177144,1753
368,2177379,59
272,2177523,396
169,2177554,1800
2,2177696,46686
175,2177770,1668
466,2178434,4
359,2178467,79
425,2178811,13
104,2179037,4336
227,2179093,871
